order_id,customer_id,product_id,seller_id,categoria,fecha_compra,fecha_aprobacion,fecha_despacho,fecha_entrega_real,fecha_entrega_estimada,dias_aprobacion,dias_preparacion_bodega,dias_transporte,dias_tiempo_total,dias_delta_promesa,status_entrega
df1673f73c6ab875ce62808a1e5e460b,e58233586c7ac3988d6484934d492028,51f96ebc4399af670b9f43623b6c7ce5,aaed1309374718fdd995ee4c58c9dfcd,fashion_bolsas_e_acessorios,2017-07-04 20:36:40 UTC,2017-07-05 17:42:26 UTC,2017-07-06 13:54:36 UTC,2017-08-09 15:35:42 UTC,2017-08-07 00:00:00 UTC,0.875,0,34,35,-2,Con Retraso
edc39c747837ab7258f382372e798824,2017aa1d9a2706825014b8d3aece07d6,33924b6ae648c8e31d519ffba03f161a,7142540dd4c91e2237acb7e911c4eba2,automotivo,2018-02-26 09:24:33 UTC,2018-02-26 09:50:01 UTC,2018-02-26 21:22:06 UTC,2018-04-23 15:17:35 UTC,2018-03-26 00:00:00 UTC,0,0,55,56,-28,Con Retraso
284a65b124f634fdf426aa8e768fe8ab,24e2fbf2466ea2ac4ba5541f92c4ef8b,2423252b2432f1803e4f29e0974c6cf7,5f2684dab12e59f83bef73ae57724e45,brinquedos,2017-12-02 21:24:09 UTC,2017-12-02 21:40:52 UTC,2017-12-05 22:33:23 UTC,2018-01-22 21:07:44 UTC,2018-01-05 00:00:00 UTC,0,3,47,50,-17,Con Retraso
27819e1adc36766f4de3e79fa3b8c04d,0b425602b5219a3697993d0d8595e414,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2017-11-24 23:54:05 UTC,2017-11-25 02:53:03 UTC,2017-11-28 17:58:57 UTC,2018-01-08 10:42:53 UTC,2017-12-20 00:00:00 UTC,0.083333333333333329,3,40,44,-19,Con Retraso
27819e1adc36766f4de3e79fa3b8c04d,0b425602b5219a3697993d0d8595e414,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2017-11-24 23:54:05 UTC,2017-11-25 02:53:03 UTC,2017-11-28 17:58:57 UTC,2018-01-08 10:42:53 UTC,2017-12-20 00:00:00 UTC,0.083333333333333329,3,40,44,-19,Con Retraso
fd71c77a71b5d5d3107284571ec2e894,5dddd4fb5ac360cc2ad914d015f96a49,f1a7551730e920950fb0346630971099,440dd6ab244315c632130ecfb63827b1,esporte_lazer,2017-02-02 10:28:52 UTC,2017-02-03 03:35:12 UTC,2017-02-03 12:36:35 UTC,2017-03-17 15:16:38 UTC,2017-03-13 00:00:00 UTC,0.70833333333333337,0,42,43,-4,Con Retraso
86fc1ff8e36ed9aa98ba49bca26d44c3,86ae4eeeebc064f8fe03f829735ed7ca,4e5e41fb7d296a6f776c63fee5cb9fac,7d13fca15225358621be4086e1eb0964,relogios_presentes,2018-03-02 14:33:10 UTC,2018-03-02 15:12:15 UTC,2018-03-07 01:13:29 UTC,2018-04-18 21:08:30 UTC,2018-04-04 00:00:00 UTC,0,4,42,47,-14,Con Retraso
86cf7f20f784187597f7a3f34ea1403d,e39af7797ef9fc32e6a07806a9562437,94f2d239e688aa415a2dd620435e8344,bb5bd94c8f59cc050072d2930c869cac,fashion_bolsas_e_acessorios,2017-02-12 18:43:37 UTC,2017-02-12 18:50:19 UTC,2017-02-17 03:55:35 UTC,2017-03-14 16:34:05 UTC,2017-03-20 00:00:00 UTC,0,4,25,29,5,A tiempo
97e3bf34d95ce7f035c0262f89a2f9d3,591b41c77b5d4d9ee155605984b3ec48,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,relogios_presentes,2018-03-21 09:39:02 UTC,2018-03-22 02:51:07 UTC,2018-03-28 20:52:07 UTC,2018-04-20 17:12:33 UTC,2018-04-09 00:00:00 UTC,0.70833333333333337,6,22,30,-11,Con Retraso
628430cb4db23766c1cc5c9d232cf985,79824f9b32c6fee859ff6da207934602,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,eletronicos,2017-12-16 00:02:18 UTC,2017-12-19 09:55:36 UTC,2017-12-20 16:49:37 UTC,2018-01-20 19:14:28 UTC,2018-01-18 00:00:00 UTC,3.375,1,31,35,-2,Con Retraso
ec6afcdb2047e9e168d4c9233299c06f,09381117614f37b1b775bca7c3fe2bd8,b1331b26eebb4fb40f0423a73018e1fc,46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-06-01 18:51:45 UTC,2017-06-03 02:22:35 UTC,2017-06-05 14:05:09 UTC,2017-07-04 13:05:58 UTC,2017-07-06 00:00:00 UTC,1.2916666666666667,2,28,32,1,A tiempo
6d56dcd34118baee5c013a25cd6caa97,9c30127c57d0fc44f0a61c2bd3748018,d8de812ed5d981fc6a3984f4caa2aa05,54a1852d1b8f10312c55e906355666ee,esporte_lazer,2018-03-03 12:36:47 UTC,2018-03-03 12:55:51 UTC,2018-03-05 23:58:27 UTC,2018-04-07 12:42:52 UTC,2018-03-27 00:00:00 UTC,0,2,32,35,-11,Con Retraso
1ca0741e454cd1c5368c964217a34795,6fe0ed61f60066c154faf2c05e765e35,fe75529a267b76ac6e96f0c322a899a4,620c87c171fb2a6dd6e8bb4dec959fc6,beleza_saude,2018-03-03 13:02:39 UTC,2018-03-03 13:15:31 UTC,2018-03-06 16:49:09 UTC,2018-04-06 19:32:33 UTC,2018-03-26 00:00:00 UTC,0,3,31,34,-11,Con Retraso
a12258b681fd853343742c997b082ca1,98286135e8d1415dc79e87231cfdfaca,6c82ebe860b459b481f4226e2a06534e,7142540dd4c91e2237acb7e911c4eba2,fashion_calcados,2017-11-20 13:00:52 UTC,2017-11-20 13:26:19 UTC,2017-11-28 11:43:08 UTC,2017-12-29 21:37:55 UTC,2018-01-03 00:00:00 UTC,0,7,31,39,4,A tiempo
d6d47a77da8f82d0d6d55be296afce73,140056b97d230e9f8eca95f76c766e48,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,automotivo,2017-03-26 11:27:56 UTC,2017-03-28 03:55:56 UTC,2017-03-28 11:41:46 UTC,2017-05-02 15:22:35 UTC,2017-04-28 00:00:00 UTC,1.6666666666666667,0,35,37,-4,Con Retraso
d6d47a77da8f82d0d6d55be296afce73,140056b97d230e9f8eca95f76c766e48,ba091f760e02c4b603a0a6a52c2d31d8,712e6ed8aa4aa1fa65dab41fed5737e4,automotivo,2017-03-26 11:27:56 UTC,2017-03-28 03:55:56 UTC,2017-03-28 11:41:46 UTC,2017-05-02 15:22:35 UTC,2017-04-28 00:00:00 UTC,1.6666666666666667,0,35,37,-4,Con Retraso
479c68f635b21bcb61385058d99b9b6c,9c61e2bf0f481877bbf50d600fe373e4,0cc18feec97e534a363ec0b14c632692,0ea22c1cfbdc755f86b9b54b39c16043,fashion_bolsas_e_acessorios,2018-02-04 02:37:17 UTC,2018-02-06 04:32:49 UTC,2018-02-07 21:56:31 UTC,2018-03-12 18:43:52 UTC,2018-03-15 00:00:00 UTC,2.0416666666666665,1,32,36,2,A tiempo
4aaf9b9778e313ecfcfe11ba5673b136,a0af680b53dd9ddc1df27ee4a01fe25e,9f9d0d6ad3c84f4f0f6748167d2a6dfc,714b9a1332840f257b49f476bea4e341,informatica_acessorios,2018-03-24 15:11:38 UTC,2018-03-25 15:10:24 UTC,2018-03-26 19:31:01 UTC,2018-06-07 13:28:40 UTC,2018-04-27 00:00:00 UTC,0.95833333333333337,1,72,74,-41,Con Retraso
9e631c9b66b8485a8b8a42fce40ed307,dd9061c2a5a1c0283e6a28971e82590b,c004bf0d41d08a3304ade12681600a96,6c1b6d0c604b776f844125f911eb7377,informatica_acessorios,2017-02-01 15:42:59 UTC,2017-02-02 02:45:16 UTC,2017-02-24 06:54:51 UTC,2017-03-02 16:22:29 UTC,2017-03-06 00:00:00 UTC,0.45833333333333331,22,6,29,3,A tiempo
3853bb442103dd1f77271b7750bd3202,b663fad935d54a48a276dad2482e5732,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,cama_mesa_banho,2017-11-24 09:19:02 UTC,2017-11-24 09:38:31 UTC,2017-11-29 22:48:43 UTC,2018-01-03 18:52:37 UTC,2017-12-19 00:00:00 UTC,0,5,34,40,-15,Con Retraso
69741f6be661e32356395ea391cdca5d,ec8b4c21b7b12f71327c523fd81cba91,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,beleza_saude,2018-03-27 12:48:41 UTC,2018-03-27 13:07:32 UTC,2018-04-09 23:23:24 UTC,2018-05-11 19:19:14 UTC,2018-04-20 00:00:00 UTC,0,13,31,45,-21,Con Retraso
fe3ed37f8447cf637b8433c92451513a,f6c59ee84a5d75eb10e75d2df12d67f0,69455f41626a745aea9ee9164cb9eafd,7d13fca15225358621be4086e1eb0964,relogios_presentes,2018-05-12 12:43:44 UTC,2018-05-12 12:55:28 UTC,2018-05-18 15:12:00 UTC,2018-06-13 19:26:38 UTC,2018-06-04 00:00:00 UTC,0,6,26,32,-9,Con Retraso
b3e86749e6dd7b4df4f345abbd329912,9cc7a2a2047164790f51e316659268f7,1332f9dadde087afb818a88c72db05f1,6a8b085f816a1f75f92dbac6eb545f8f,automotivo,2018-03-10 14:10:28 UTC,2018-03-10 15:08:06 UTC,2018-03-12 20:58:20 UTC,2018-04-19 20:44:32 UTC,2018-04-16 00:00:00 UTC,0,2,37,40,-3,Con Retraso
b3e86749e6dd7b4df4f345abbd329912,9cc7a2a2047164790f51e316659268f7,c8a4ec6d4201d92e157eafb89eab932b,5d0363b33554b373851fc1622e4d5f3c,automotivo,2018-03-10 14:10:28 UTC,2018-03-10 15:08:06 UTC,2018-03-12 20:58:20 UTC,2018-04-19 20:44:32 UTC,2018-04-16 00:00:00 UTC,0,2,37,40,-3,Con Retraso
c1b0aef054d96bbc7d6c28478af21483,dbc778788a25fd96ca5e9e77ca52cccd,d97cfa719a6198d4a66453e0c6ed596c,e5a3438891c0bfdb9394643f95273d8e,fashion_bolsas_e_acessorios,2017-11-16 17:03:33 UTC,2017-11-16 17:15:59 UTC,2017-11-22 22:02:57 UTC,2017-12-19 16:18:38 UTC,2017-11-29 00:00:00 UTC,0,6,26,32,-20,Con Retraso
29e40d80fb76f5da9cf2a104f960790c,40340056dc055b0ae321a36383a232b5,77cc62dc80ebe12a0452d1ce0565acdc,218d46b86c1881d022bce9c68a7d4b15,esporte_lazer,2018-02-18 08:39:30 UTC,2018-02-18 09:46:24 UTC,2018-02-19 21:13:10 UTC,2018-03-21 23:41:05 UTC,2018-03-20 00:00:00 UTC,0.041666666666666664,1,30,31,-1,Con Retraso
621e3ac1e934f773b4db54dbaa49edab,19d52c17ee7447aefa1782d6fd9d580f,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,telefonia,2018-03-16 18:47:04 UTC,2018-03-20 03:48:46 UTC,2018-03-20 22:38:45 UTC,2018-04-20 18:12:50 UTC,2018-04-17 00:00:00 UTC,3.375,0,30,34,-3,Con Retraso
4780df3ccba2421e8403792f2a8a0d67,74756ce04db42d46a954f2f687b7686d,9007d9a8a0d332c61d9dd611fa341f4b,2c9e548be18521d1c43cde1c582c6de8,papelaria,2018-03-01 10:48:09 UTC,2018-03-01 11:14:34 UTC,2018-03-02 18:07:22 UTC,2018-04-04 12:53:42 UTC,2018-03-19 00:00:00 UTC,0,1,32,34,-16,Con Retraso
946f9c80195609dbdd3258b549d8fe16,1096853e9f9a4dd0071b983a7d0501bd,7946cc9288ba7328ba3f7ef55c146d70,9c57bc60cfad5ee62d35d3f1ce4593a1,pet_shop,2017-04-26 13:34:20 UTC,2017-05-01 22:33:50 UTC,2017-05-24 15:15:10 UTC,2017-06-02 14:18:10 UTC,2017-05-19 00:00:00 UTC,5.333333333333333,22,8,37,-14,Con Retraso
ae4bc56b9c680b24575df3867986d5f3,7dc49bfa56ba15da4f212899ac74f19f,b56ff361e0733eebc1d010432936b706,99002261c568a84cce14d43fcffb43ea,bebes,2018-03-31 01:29:22 UTC,2018-03-31 02:00:06 UTC,2018-04-05 23:44:41 UTC,2018-05-07 23:18:34 UTC,2018-04-27 00:00:00 UTC,0,5,31,37,-10,Con Retraso
84dd66bcbf849a7cbc4f484e83152ec5,c4f85e8efc551ef14fe98c72a3c76bd8,22c5ddc22ea8cae84fc9917def682dc6,cc419e0650a3c5ba77189a1882b7556a,perfumaria,2017-08-10 20:50:07 UTC,2017-08-11 16:55:07 UTC,2017-08-15 15:33:15 UTC,2017-09-20 18:57:18 UTC,2017-09-06 00:00:00 UTC,0.83333333333333337,3,36,40,-14,Con Retraso
6b63433212c602eeba6a683bdc5e6b4b,0a3c4740cee6181eb4673dd7fca3410d,5d030df086e7b38e143350d4c99db48d,1da366cade6d8276e7d8beea7af5d4bf,moveis_sala,2017-03-16 18:39:54 UTC,2017-03-16 18:39:54 UTC,2017-04-11 13:35:21 UTC,2017-04-17 12:51:55 UTC,2017-04-04 00:00:00 UTC,0,25,5,31,-13,Con Retraso
64ed08a8d552c869c508c5fb48663ece,74a5f021f6b7287c7c7928937d5c378b,924d6619805478222273ab8ca2540b25,6560211a19b47992c3666cc44a7e94c0,relogios_presentes,2018-01-30 12:17:24 UTC,2018-01-30 12:35:24 UTC,2018-01-30 22:16:47 UTC,2018-03-07 22:10:20 UTC,2018-03-02 00:00:00 UTC,0,0,35,36,-5,Con Retraso
64ed08a8d552c869c508c5fb48663ece,74a5f021f6b7287c7c7928937d5c378b,a84d0660dbffebf352aefbf1a6b18d00,6560211a19b47992c3666cc44a7e94c0,relogios_presentes,2018-01-30 12:17:24 UTC,2018-01-30 12:35:24 UTC,2018-01-30 22:16:47 UTC,2018-03-07 22:10:20 UTC,2018-03-02 00:00:00 UTC,0,0,35,36,-5,Con Retraso
d064d4d070d914984df25775004fce96,897d0a8c75b989370dca7f88b4572e17,0f6aa686ebf2fa68554cc24d4d29db5a,32b8764b4ef628b53608fc34011fcc13,utilidades_domesticas,2018-05-08 21:46:45 UTC,2018-05-09 19:33:50 UTC,2018-05-11 08:40:00 UTC,2018-06-06 22:04:34 UTC,2018-06-06 00:00:00 UTC,0.875,1,26,29,0,A tiempo
01cbdb2a8c075eaf248af643b3389f73,7fbb5f4108715c74461dfab031ea62bc,2b939dc9b176d7fa21594d588815d4a4,dbc22125167c298ef99da25668e1011f,malas_acessorios,2017-07-09 21:20:44 UTC,2017-07-09 21:30:16 UTC,2017-07-10 17:40:01 UTC,2017-08-24 23:18:12 UTC,2017-08-09 00:00:00 UTC,0,0,45,46,-15,Con Retraso
6c04e18419b0d30c6ba8401b3edd95a3,8c92de21a4029a14942ad31bc5422050,f65464750198350b78735037a9b35dd2,4a3ca9315b744ce9f8e9374361493884,cama_mesa_banho,2017-11-28 19:28:02 UTC,2017-11-28 19:38:32 UTC,2017-12-06 23:17:42 UTC,2018-01-09 18:37:14 UTC,2017-12-20 00:00:00 UTC,0,8,33,41,-20,Con Retraso
4a0f8f97e0cf162aee2d786a0182b3a3,9c0888f92e054b135451a09f6ea08f3b,ceb25e5f3be12c14a1c69bd9e9e0f67f,7299e27ed73d2ad986de7f7c77d919fa,brinquedos,2018-04-16 20:26:50 UTC,2018-04-17 05:50:35 UTC,2018-04-18 23:21:40 UTC,2018-05-23 17:23:37 UTC,2018-05-10 00:00:00 UTC,0.375,1,34,36,-13,Con Retraso
b2c44751a00a7b126b9abf0c2fcd8ce0,7607eed601e08dec1c2df6f584bab898,48cff86e739b8e4dec45e95a05bb0d9b,e8f6dc8e6a1dcde89d20e3995c8d90b3,moveis_decoracao,2017-02-27 14:39:11 UTC,2017-02-28 14:45:16 UTC,2017-03-06 10:31:27 UTC,2017-04-03 13:13:07 UTC,2017-03-22 00:00:00 UTC,1,5,28,34,-12,Con Retraso
f9dacb87560bf2a37dfc69ef1c0d4e08,3b7cbe850f69093ae053c3e6a009e727,75cf9878e249e24c03d9db274cba65f4,685b870da5b52a710782c9c0fefbeb5b,instrumentos_musicais,2017-12-09 13:51:24 UTC,2017-12-12 13:52:13 UTC,2017-12-19 17:10:00 UTC,2018-01-17 18:26:38 UTC,2018-01-04 00:00:00 UTC,3,7,29,39,-13,Con Retraso
f8a32dccc15ddefd099b9c9f3e943595,57dcd382f9873095dae27d8b23e00d53,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,informatica_acessorios,2017-03-16 15:21:40 UTC,2017-03-16 15:21:40 UTC,2017-03-20 09:41:27 UTC,2017-04-26 08:52:50 UTC,2017-04-17 00:00:00 UTC,0,3,36,40,-9,Con Retraso
f8a32dccc15ddefd099b9c9f3e943595,57dcd382f9873095dae27d8b23e00d53,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,informatica_acessorios,2017-03-16 15:21:40 UTC,2017-03-16 15:21:40 UTC,2017-03-20 09:41:27 UTC,2017-04-26 08:52:50 UTC,2017-04-17 00:00:00 UTC,0,3,36,40,-9,Con Retraso
e2a97d88537ca889f9faa4c14d5106c2,440a012333fbf98bc85a2120cebdbd87,625dac8156b3157351e7257305148f3f,18a349e75d307f4b4cc646a691ed4216,telefonia,2018-03-28 10:13:14 UTC,2018-03-28 10:28:49 UTC,2018-04-02 21:12:34 UTC,2018-04-29 12:37:33 UTC,2018-04-24 00:00:00 UTC,0,5,26,32,-5,Con Retraso
4bcb885df76e020744aa9357b997e5ea,9ad494e70597481a9f88df9037f1105b,f9a508234fed38c95437c5a16b847774,522620dcb18a6b31cd7bdf73665113a9,consoles_games,2018-03-17 10:46:13 UTC,2018-03-18 10:47:58 UTC,2018-03-19 20:22:26 UTC,2018-05-10 19:48:37 UTC,2018-04-25 00:00:00 UTC,1,1,51,54,-15,Con Retraso
c1c4e2a7fb7eb8066b69234d0b3fd446,3d5193e1aaa3ff45aa2b08f782b26709,e7db781221480388a59e686261772dcd,4a3ca9315b744ce9f8e9374361493884,brinquedos,2018-02-23 14:49:39 UTC,2018-02-23 15:16:13 UTC,2018-03-01 20:39:09 UTC,2018-04-02 14:12:50 UTC,2018-03-15 00:00:00 UTC,0,6,31,37,-18,Con Retraso
f5469d54daa9f43486f2d4ab2b154406,cd7d7b4d8d652f2a44de11261fb5f749,c349071c40ca2919f27bd3d6a2fb6fea,9596c870880d900012f2e8e6e30d06d7,papelaria,2017-08-18 13:21:50 UTC,2017-08-22 04:07:08 UTC,2017-08-23 18:04:26 UTC,2017-09-18 22:27:02 UTC,2017-09-20 00:00:00 UTC,3.5833333333333335,1,26,31,1,A tiempo
85e82878a7121ee2d2018b2299b7915e,43a020387d119fbe1f461e6473f3dfe5,e03102efbc2229024c89be731f0aedcb,2c9e548be18521d1c43cde1c582c6de8,papelaria,2018-02-26 18:58:02 UTC,2018-02-27 18:50:32 UTC,2018-02-28 18:09:02 UTC,2018-05-08 15:40:58 UTC,2018-03-16 00:00:00 UTC,0.95833333333333337,0,68,70,-53,Con Retraso
dcddaf0d2359e8b282ad24f1d84857bc,ffe6d825d8a60d5cca942bcc57e9d8e6,7d854ab97c64ef9df2bbfaf332765786,aac29b1b99776be73c3049939652091d,cool_stuff,2017-05-05 18:34:34 UTC,2017-05-06 02:23:00 UTC,2017-06-08 14:34:07 UTC,2017-06-27 11:30:05 UTC,2017-06-07 00:00:00 UTC,0.29166666666666669,33,18,52,-20,Con Retraso
ff3d961f941d0784936dbe5da739575e,13c63b62948447f955a98910800ca8f6,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,casa_conforto,2018-03-07 18:00:44 UTC,2018-03-07 18:15:44 UTC,2018-03-09 20:08:31 UTC,2018-04-10 03:05:01 UTC,2018-03-28 00:00:00 UTC,0,2,31,33,-13,Con Retraso
425f411da928aab32cbb846990839737,0df3d5778dbd8d8aab957be806bb9be0,3b60d513e90300a4e9833e5cda1f1d61,c826c40d7b19f62a09e2d7c5e7295ee2,,2018-01-17 21:39:29 UTC,2018-01-18 21:32:31 UTC,2018-01-23 00:22:38 UTC,2018-03-02 02:09:08 UTC,2018-02-14 00:00:00 UTC,0.95833333333333337,4,38,43,-16,Con Retraso
7f81a8a172eddc4f7afaf02eb94ab824,85191fae8e27da08a50395638532e838,1f39e56ddd4944595b9a7d9d7e4e16f3,2b5ed0c9139dae8883a200dfcb272ece,papelaria,2017-11-06 09:50:33 UTC,2017-11-07 09:46:24 UTC,2017-11-09 18:14:56 UTC,2017-12-18 11:38:57 UTC,2017-11-22 00:00:00 UTC,0.95833333333333337,2,38,42,-26,Con Retraso
76eb969a695f694952f79db129b24c46,297d3714675c007773d44da77d58f599,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,ferramentas_jardim,2017-10-09 08:59:59 UTC,2017-10-09 09:25:57 UTC,2017-10-10 17:10:27 UTC,2017-11-09 22:38:48 UTC,2017-11-17 00:00:00 UTC,0,1,30,31,7,A tiempo
80cf8a8487e5b2664cc0bacc1a57063f,b1790b3975230983ee9b9d6f3e5a9f62,298c21a512703083ec4bc4976ea99de8,e8b3a3a38279a82f0e5d006d5e5b7d2c,consoles_games,2018-01-20 13:59:20 UTC,2018-01-20 14:31:03 UTC,2018-02-17 01:33:59 UTC,2018-02-20 10:55:00 UTC,2018-02-22 00:00:00 UTC,0,27,3,30,1,A tiempo
28da718adba0d004199488ce3106152a,b1c2b777ab4fcd4947514d99ddd9348a,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,papelaria,2017-12-09 10:39:24 UTC,2017-12-09 12:30:13 UTC,2017-12-14 22:33:13 UTC,2018-01-09 00:37:52 UTC,2018-01-15 00:00:00 UTC,0.041666666666666664,5,25,30,5,A tiempo
580ab1120013feff8019dae315cd8c9c,8d0e77d51648c856aab7b6f9d66223d8,34d9466efb839455c18a915fb8b92b1b,fd386aa7bed2af3c7035c65506c9b4a3,papelaria,2018-05-11 16:28:43 UTC,2018-05-12 16:41:10 UTC,2018-05-14 14:24:00 UTC,2018-06-09 16:59:52 UTC,2018-06-01 00:00:00 UTC,1,1,26,29,-8,Con Retraso
b9aa10598973e2e9a93a2922a2e17a43,5a462d8ff0df9dbdeb40c1298cdd7d6d,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,eletronicos,2018-02-02 21:18:08 UTC,2018-02-06 04:33:15 UTC,2018-02-07 20:33:07 UTC,2018-03-05 12:33:11 UTC,2018-03-08 00:00:00 UTC,3.2916666666666665,1,25,30,2,A tiempo
b9aa10598973e2e9a93a2922a2e17a43,5a462d8ff0df9dbdeb40c1298cdd7d6d,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,eletronicos,2018-02-02 21:18:08 UTC,2018-02-06 04:33:15 UTC,2018-02-07 20:33:07 UTC,2018-03-05 12:33:11 UTC,2018-03-08 00:00:00 UTC,3.2916666666666665,1,25,30,2,A tiempo
19d9d8655f9dc49d4a10954a7cee5bbc,b3c56127c49edf102af3ed7a80e74e84,bf6e9b07b37b073afbd4420d91518a9b,53e4c6e0f4312d4d2107a8c9cddf45cd,utilidades_domesticas,2018-02-03 17:08:22 UTC,2018-02-03 17:30:03 UTC,2018-02-09 19:26:26 UTC,2018-03-06 07:14:36 UTC,2018-03-13 00:00:00 UTC,0,6,24,30,6,A tiempo
5188f7ae18cdf7538841648a7e49bbbf,0be3b3c1bd5eb9d58a57b0bda7d72ec2,a8d2c5e8f29550a539f377d977f10a52,7e1fb0a3ebfb01ffb3a7dae98bf3238d,beleza_saude,2017-09-14 11:16:49 UTC,2017-09-14 11:30:14 UTC,2017-09-14 18:22:15 UTC,2017-10-13 20:52:37 UTC,2017-10-06 00:00:00 UTC,0,0,29,29,-7,Con Retraso
5188f7ae18cdf7538841648a7e49bbbf,0be3b3c1bd5eb9d58a57b0bda7d72ec2,a8d2c5e8f29550a539f377d977f10a52,7e1fb0a3ebfb01ffb3a7dae98bf3238d,beleza_saude,2017-09-14 11:16:49 UTC,2017-09-14 11:30:14 UTC,2017-09-14 18:22:15 UTC,2017-10-13 20:52:37 UTC,2017-10-06 00:00:00 UTC,0,0,29,29,-7,Con Retraso
f93bdede82a36c75fddda9a509f2298b,c49045560f1f4c67e46520a8098e7492,1eaf224c19e07b6e50bf0119eea1dd26,da8622b14eb17ae2831f4ac5b9dab84a,cama_mesa_banho,2018-02-25 19:36:59 UTC,2018-02-25 21:00:20 UTC,2018-02-27 09:39:03 UTC,2018-04-29 21:48:58 UTC,2018-03-22 00:00:00 UTC,0.041666666666666664,1,61,63,-38,Con Retraso
dc17a6461db14f3625728b10493ef332,8b446468b342f514b8dc401c8041cb6e,1cab19d5be9a1286428e85aaebf82906,dfa0c4c6229ab200a4a1336b4d7128ff,malas_acessorios,2018-07-15 23:07:38 UTC,2018-07-15 23:24:02 UTC,2018-07-16 15:32:00 UTC,2018-08-15 17:41:09 UTC,2018-07-24 00:00:00 UTC,0,0,30,30,-22,Con Retraso
07e2a9d486a8394f2700230396e8d5f0,0d0a49286a8610cff0b0ca481ac5d14b,ac6c3623068f30de03045865e4e10089,df560393f3a51e74553ab94004ba5c87,ferramentas_jardim,2018-02-17 22:29:16 UTC,2018-02-17 22:46:57 UTC,2018-02-26 11:49:00 UTC,2018-04-02 22:32:10 UTC,2018-03-23 00:00:00 UTC,0,8,35,44,-10,Con Retraso
2471792dd93b34ffd37de5cdd632bf6e,d4e5076a5e782394e114161f444de088,17fe46c4cd7376a1a75f47e2fa4d5c89,3b872fd4747f01cc56206f2934198618,cama_mesa_banho,2018-03-04 17:37:01 UTC,2018-03-04 17:50:25 UTC,2018-03-05 19:12:27 UTC,2018-04-03 21:58:27 UTC,2018-03-26 00:00:00 UTC,0,1,29,30,-8,Con Retraso
fd1ddfeca967b94315642dfe5c7545f7,3a38b933c499fe2100b9b58a272cf9f8,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,ferramentas_jardim,2017-12-05 22:06:07 UTC,2017-12-07 22:10:32 UTC,2017-12-11 16:58:57 UTC,2018-01-22 13:44:54 UTC,2018-01-03 00:00:00 UTC,2,3,41,47,-19,Con Retraso
d1322489f9218946b75ab9822e92157c,e039f33d0ff33668abede4459ebd395a,a5db7a80a8d9c9d49050360fceb6ffd4,8b321bb669392f5163d04c59e235e066,papelaria,2018-05-01 18:57:18 UTC,2018-05-01 19:13:21 UTC,2018-05-02 15:15:00 UTC,2018-06-08 18:12:37 UTC,2018-06-07 00:00:00 UTC,0,0,37,37,-1,Con Retraso
cb478ef8997c7e80eaf0bae4ccc02a6d,0f9a2e9dec451653a871da887dd6dd60,3865cc3c59d3375d97e65b938d9d25b3,7178f9f4dd81dcef02f62acdf8151e01,ferramentas_jardim,2017-11-27 21:00:14 UTC,2017-11-29 20:58:16 UTC,2017-12-05 02:49:50 UTC,2017-12-27 16:59:27 UTC,2017-12-26 00:00:00 UTC,1.9583333333333333,5,22,29,-1,Con Retraso
5e0de5e6b42042ea6e00e3d07d4aef84,282cb5fd8f77b5adc7a04bbf77f8ae52,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,ferramentas_jardim,2017-11-25 00:54:17 UTC,2017-11-25 03:32:49 UTC,2017-11-30 00:36:53 UTC,2018-01-10 20:48:57 UTC,2017-12-20 00:00:00 UTC,0.083333333333333329,4,41,46,-21,Con Retraso
40940dc8bce0d8f65258a5d2d293038b,b697190995396d442349aa728da58c9a,e40dacc1c350d93c25ee648abbdd9236,7c67e1448b00f6e969d365cea6b010ab,moveis_escritorio,2018-03-01 02:35:23 UTC,2018-03-01 02:55:23 UTC,2018-03-14 17:06:37 UTC,2018-04-03 23:31:02 UTC,2018-04-04 00:00:00 UTC,0,13,20,33,0,A tiempo
